0.025,1084.34
0.075,1233.48
0.125,1263.84
0.175,1392.88
0.225,1505.07
0.275,1618.63
0.325,1772.57
0.375,1862.36
0.425,2174.06
0.475,2615.65
0.525,3942.35
0.575,3281.5

