0.025,892.628
0.075,920.948
0.125,855.131
0.175,869.408
0.225,907.242
0.275,989.858
0.325,1099.15
0.375,1059.79
0.425,1046.94
0.475,1172
0.525,1186.88
0.575,1223.36
0.625,1343.82
0.675,1241.44
0.725,1375.26
0.775,1419.72
0.825,1652.41
0.875,1814.43
0.925,2031.84
0.975,2279.07
1.025,2958.77
1.075,5751.02

